runid,rundate,total_return,annualized_return,total_pnl,total_trades,win_rate,max_drawdown
72bdd37f,2025-06-28 11:17:42,0.9751405836358936,12.711654036682186,97.51405836358936,189,37.03703703703704,0
e0f76d50,2025-06-28 11:19:39,0.9751405836358936,12.711654036682186,97.51405836358936,189,37.03703703703704,0
