news_id,title,description,link,company,ticker,published_date,categories,publisher,language,begin_price,end_price,index_begin_price,index_end_price,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,volume,market
3107689,"ASM share buyback update June 23 – 27, 2025","<p>Almere, The Netherlands<br>June 30, 2025, 5:45 p.m. CET</p>",https://www.globenewswire.com/news-release/2025/06/30/3107689/0/en/ASM-share-buyback-update-June-23-27-2025.html,ASM International NV,ASM,2025-06-30 15:45:00,"['https://www.globenewswire.com/rss/stock:Amsterdam:ASM', 'https://www.globenewswire.com/rss/stock:OTC Markets:ASMIY', 'https://www.globenewswire.com/rss/ISIN:NL0000334118', 'https://www.globenewswire.com/rss/ISIN:USN070451026', '8815']",GlobeNewswire Inc.,en,3.4000000953674316,3.5999999046325684,617.3800048828125,617.8499755859375,0.19999980926513672,5.882347166332156,0.469970703125,0.07612340850173907,5.806223757830417,UP,5220200.0,regular_market
3107400,ASML reports transactions under its current share buyback program,<p><strong>ASML reports transactions under its current share buyback program</strong></p>,https://www.globenewswire.com/news-release/2025/06/30/3107400/0/en/ASML-reports-transactions-under-its-current-share-buyback-program.html,ASML Netherlands BV,ASML,2025-06-30 12:00:00,"['https://www.globenewswire.com/rss/stock:Amsterdam:ASML', 'https://www.globenewswire.com/rss/stock:Nasdaq:ASML', 'https://www.globenewswire.com/rss/ISIN:NL0010273215', 'https://www.globenewswire.com/rss/ISIN:USN070592100']",GlobeNewswire Inc.,en,796.47998046875,801.3900146484375,617.3800048828125,617.8499755859375,4.9100341796875,0.6164667411725543,0.469970703125,0.07612340850173907,0.5403433326708152,UP,1080400.0,regular_market
3103646,"ASM share buyback update June 16 – 20, 2025","<p>Almere, The Netherlands<br>June 23, 2025, 5:45 p.m. CET</p>",https://www.globenewswire.com/news-release/2025/06/23/3103646/0/en/ASM-share-buyback-update-June-16-20-2025.html,ASM International NV,ASM,2025-06-23 15:45:00,"['https://www.globenewswire.com/rss/stock:Amsterdam:ASM', 'https://www.globenewswire.com/rss/stock:OTC Markets:ASMIY', 'https://www.globenewswire.com/rss/ISIN:NL0000334118', 'https://www.globenewswire.com/rss/ISIN:USN070451026', '8815']",GlobeNewswire Inc.,en,3.4600000381469727,3.4600000381469727,595.0399780273438,600.1500244140625,0.0,0.0,5.11004638671875,0.8587736245318174,-0.8587736245318174,UP,5437600.0,regular_market
3103319,ASML reports transactions under its current share buyback program,<p><strong>ASML reports transactions under its current share buyback program</strong></p>,https://www.globenewswire.com/news-release/2025/06/23/3103319/0/en/ASML-reports-transactions-under-its-current-share-buyback-program.html,ASML Netherlands BV,ASML,2025-06-23 12:00:00,"['https://www.globenewswire.com/rss/stock:Amsterdam:ASML', 'https://www.globenewswire.com/rss/stock:Nasdaq:ASML', 'https://www.globenewswire.com/rss/ISIN:NL0010273215', 'https://www.globenewswire.com/rss/ISIN:USN070592100']",GlobeNewswire Inc.,en,761.260009765625,779.719970703125,595.0399780273438,600.1500244140625,18.4599609375,2.424921932150805,5.11004638671875,0.8587736245318174,1.5661483076189875,UP,1302800.0,regular_market
3102727,"Diamond Technologies Inc. Acquires Full Asset Portfolio of Akhan Semiconductor, Including Groundbreaking Patents in Diamond Films for Semiconductors and Optics","<p align=""justify"">SCOTTSDALE, Ariz., June  20, 2025  (GLOBE NEWSWIRE) -- Diamond Technologies Inc. (“DTI”) today announced the successful acquisition of the complete asset portfolio of Akhan Semiconductor, Inc., a leading innovator in diamond-based materials for advanced electronics. The transaction includes all patents, trade secrets, intellectual property, proprietary machinery, and engineered materials developed by Akhan over the past decade.</p>",https://www.globenewswire.com/news-release/2025/06/20/3102727/0/en/Diamond-Technologies-Inc-Acquires-Full-Asset-Portfolio-of-Akhan-Semiconductor-Including-Groundbreaking-Patents-in-Diamond-Films-for-Semiconductors-and-Optics.html,"Diamond Technologies, Inc.",DTI,2025-06-20 13:00:00,[],GlobeNewswire Inc.,en,3.4700000286102295,3.1500000953674316,598.3800048828125,594.280029296875,-0.31999993324279785,-9.221900017417612,-4.0999755859375,-0.6851792427022098,-8.536720774715402,DOWN,81500.0,regular_market
