news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
16421,CFRX,2022-11-28 08:00:00,11.448,12.8,402.33,399.09,6828,pre_market,1.3520000000000003,11.80992313067785,-3.240000000000009,-0.805309074640223,12.615232205318073,UP,1752171238
16390,RAIN,2022-11-23 08:00:00,8.48,8.5,399.9,399.55,123734,pre_market,0.019999999999999574,0.23584905660376854,-0.3499999999999659,-0.087521880470109,0.32337093707387754,UP,1752171238
16391,RAIN,2022-11-18 08:00:00,6.41,6.37,394.24,397.74,58266,pre_market,-0.040000000000000036,-0.6240249609984405,3.5,0.8877840909090908,-1.5118090519075313,DOWN,1752171238
16392,RAIN,2022-11-17 13:05:00,6.32,6.29,395.45,390.46,91508,pre_market,-0.03000000000000025,-0.4746835443038014,-4.990000000000009,-1.2618535845239622,0.7871700402201609,DOWN,1752171238
15409,VBLT,2022-11-14 16:05:00,4.34,4.2035,396.66,395.12,14416,regular_market,-0.13649999999999984,-3.145161290322577,-1.5400000000000205,-0.3882418191902436,-2.7569194711323335,DOWN,1752171238
16618,NEXI,2022-11-14 16:01:00,12.625,11.75,396.66,395.12,15349,regular_market,-0.875,-6.9306930693069315,-1.5400000000000205,-0.3882418191902436,-6.542451250116688,DOWN,1752171238
16393,RAIN,2022-11-14 08:00:00,5.78,6.4,394.69,396.66,93518,pre_market,0.6200000000000001,10.726643598615919,1.9700000000000273,0.49912589627303133,10.227517702342887,UP,1752171238
16422,CFRX,2022-11-14 08:00:00,11.008,11.2,394.69,396.66,4228,pre_market,0.19200000000000017,1.7441860465116297,1.9700000000000273,0.49912589627303133,1.2450601502385983,UP,1752171238
16394,RAIN,2022-11-10 16:05:00,5.82,5.78,388.05,394.69,73969,regular_market,-0.040000000000000036,-0.6872852233676982,6.639999999999986,1.711119701069446,-2.3984049244371444,DOWN,1752171238
16395,RAIN,2022-11-04 08:00:00,5.83,5.88,371.01,377.0,144093,pre_market,0.04999999999999982,0.8576329331046282,5.990000000000009,1.6145117382280825,-0.7568788051234543,UP,1752171238
16396,RAIN,2022-11-04 07:55:00,5.83,5.88,371.01,377.0,144093,pre_market,0.04999999999999982,0.8576329331046282,5.990000000000009,1.6145117382280825,-0.7568788051234543,UP,1752171238
