news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
14705,SCLX,2024-08-30 09:00:00,38.85,39.2,558.35,560.77,18360,pre_market,0.3500000000000014,0.9009009009009046,2.419999999999959,0.43341989791348773,0.46748100298741685,UP,1752174560
16201,VXRT,2024-08-30 08:00:00,0.852,0.8501,558.35,560.77,1607596,pre_market,-0.0019000000000000128,-0.22300469483568225,2.419999999999959,0.43341989791348773,-0.65642459274917,DOWN,1752174560
15902,BCDA,2024-08-30 08:00:00,4.02,3.83,558.35,560.77,6233655,pre_market,-0.1899999999999995,-4.726368159203968,2.419999999999959,0.43341989791348773,-5.1597880571174555,DOWN,1752174560
15923,MNOV,2024-08-29 19:00:00,1.355,1.31,560.31,558.35,50757,regular_market,-0.04499999999999993,-3.321033210332098,-1.9599999999999227,-0.3498063571951104,-2.9712268531369874,DOWN,1752174560
14570,ANAB,2024-08-29 09:15:00,36.77,36.86,558.3,560.31,250229,pre_market,0.0899999999999963,0.24476475387543187,2.009999999999991,0.360021493820525,-0.11525673994509314,UP,1752174560
15201,BMRA,2024-08-29 09:00:00,3.68,3.84,558.3,560.31,19299,pre_market,0.1599999999999997,4.3478260869565135,2.009999999999991,0.360021493820525,3.9878045931359885,UP,1752174560
14706,SCLX,2024-08-29 09:00:00,38.85,38.15,558.3,560.31,18781,pre_market,-0.7000000000000028,-1.8018018018018092,2.009999999999991,0.360021493820525,-2.161823295622334,DOWN,1752174560
15903,BCDA,2024-08-29 08:30:00,2.2,4.3,558.3,560.31,35778758,pre_market,2.0999999999999996,95.45454545454542,2.009999999999991,0.360021493820525,95.0945239607249,UP,1752174560
16123,ANNX,2024-08-29 08:00:00,5.94,5.95,558.3,560.31,684075,pre_market,0.009999999999999787,0.16835016835016475,2.009999999999991,0.360021493820525,-0.19167132547036025,UP,1752174560
15341,IMRX,2024-08-29 08:00:00,1.13,1.12,558.3,560.31,171824,pre_market,-0.009999999999999787,-0.8849557522123707,2.009999999999991,0.360021493820525,-1.2449772460328956,DOWN,1752174560
15885,CCCC,2024-08-29 07:00:00,6.37,6.39,558.3,560.31,708649,pre_market,0.019999999999999574,0.3139717425431644,2.009999999999991,0.360021493820525,-0.04604975127736061,UP,1752174560
