news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
16540,ENTX,2023-11-29 08:30:00,0.7018,0.7197,454.93,457.15,79715,pre_market,0.017900000000000027,2.550584212026222,2.2199999999999704,0.48798716286021376,2.0625970491660084,UP,1752171757
16643,CADL,2023-11-28 09:00:00,0.98,1.02,454.48,454.08,14567,pre_market,0.040000000000000036,4.081632653061228,-0.4000000000000341,-0.08801267382503832,4.1696453268862665,UP,1752171757
14505,KA,2023-11-28 08:30:00,3.1,3.09,454.48,454.08,19839,pre_market,-0.010000000000000231,-0.3225806451612978,-0.4000000000000341,-0.08801267382503832,-0.2345679713362595,DOWN,1752171757
14579,ANAB,2023-11-27 16:15:00,14.38,13.9,454.65,454.48,144607,regular_market,-0.4800000000000004,-3.3379694019471517,-0.16999999999995907,-0.03739139997799606,-3.3005780019691557,DOWN,1752171757
15237,KRON,2023-11-27 16:05:00,1.25,1.27,454.65,454.48,256286,regular_market,0.020000000000000018,1.6000000000000014,-0.16999999999995907,-0.03739139997799606,1.6373913999779974,UP,1752171757
16479,NOTV,2023-11-27 16:05:00,2.87,2.45,454.65,454.48,221578,regular_market,-0.41999999999999993,-14.634146341463412,-0.16999999999995907,-0.03739139997799606,-14.596754941485415,DOWN,1752171757
16673,RAPT,2023-11-27 08:00:00,111.04,109.68,455.3,454.65,33727,pre_market,-1.3599999999999994,-1.2247838616714692,-0.6500000000000341,-0.1427630133977672,-1.082020848273702,DOWN,1752171757
15435,ANVS,2023-11-27 07:30:00,6.5,6.8,455.3,454.65,395719,pre_market,0.2999999999999998,4.615384615384613,-0.6500000000000341,-0.1427630133977672,4.75814762878238,UP,1752171757
15596,NSPR,2023-11-27 07:00:00,2.34,2.4,455.3,454.65,26797,pre_market,0.06000000000000005,2.5641025641025665,-0.6500000000000341,-0.1427630133977672,2.706865577500334,UP,1752171757
16196,MDXH,2023-11-27 01:00:00,3.02,3.04,454.48,454.08,22797,after_market,0.020000000000000018,0.6622516556291397,-0.4000000000000341,-0.08801267382503832,0.750264329454178,UP,1752171757
16195,MDXH,2023-11-27 01:00:00,3.02,3.04,454.48,454.08,22797,after_market,0.020000000000000018,0.6622516556291397,-0.4000000000000341,-0.08801267382503832,0.750264329454178,UP,1752171757
16652,CELU,2023-11-24 13:15:00,2.06,2.0,455.02,455.07,7589,pre_market,-0.06000000000000005,-2.9126213592233037,0.05000000000001137,0.010988527976794728,-2.9236098872000986,DOWN,1752171757
15657,CERT,2023-11-21 16:30:00,14.58,14.42,453.1842,453.27,456326,regular_market,-0.16000000000000014,-1.0973936899862835,0.0858000000000061,0.018932698889327144,-1.1163263888756108,DOWN,1752171757
15779,RVVTF,2023-11-21 07:30:00,0.024,0.0211,454.26,453.1842,108776,pre_market,-0.0029,-12.083333333333332,-1.0758000000000152,-0.23682472592788606,-11.846508607405447,DOWN,1752171757
14648,MDWD,2023-11-21 07:02:00,8.56,8.51,454.26,453.1842,55038,pre_market,-0.05000000000000071,-0.5841121495327186,-1.0758000000000152,-0.23682472592788606,-0.34728742360483256,DOWN,1752171757
14649,MDWD,2023-11-21 07:00:00,8.56,8.51,454.26,453.1842,55038,pre_market,-0.05000000000000071,-0.5841121495327186,-1.0758000000000152,-0.23682472592788606,-0.34728742360483256,DOWN,1752171757
15359,IMRX,2023-11-20 16:05:00,5.66,5.58,450.53,454.26,38728,regular_market,-0.08000000000000007,-1.413427561837457,3.730000000000018,0.8279137904246151,-2.241341352262072,DOWN,1752171757
15819,RZLT,2023-11-17 08:00:00,0.8085,0.8005,450.23,450.24,59102,pre_market,-0.008000000000000007,-0.989486703772419,0.009999999999990905,0.002221086999975769,-0.9917077907723948,DOWN,1752171757
15538,WINT,2023-11-16 08:00:00,827.82,855.0,449.68,449.22,167,pre_market,27.17999999999995,3.2833224614046466,-0.45999999999997954,-0.10229496530865939,3.385617426713306,UP,1752171757
15795,YTEN,2023-11-15 08:32:00,7.404,6.96,448.73,450.11,21854,pre_market,-0.44399999999999995,-5.9967585089141,1.3799999999999955,0.30753459764223373,-6.304293106556334,DOWN,1752171757
15796,YTEN,2023-11-15 08:31:00,7.404,6.96,448.73,450.11,21854,pre_market,-0.44399999999999995,-5.9967585089141,1.3799999999999955,0.30753459764223373,-6.304293106556334,DOWN,1752171757
