news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
14479,FBIO,2024-03-28 16:05:00,2.16,2.0,523.21,523.07,311851,regular_market,-0.16000000000000014,-7.407407407407414,-0.13999999999998636,-0.0267578983582092,-7.380649509049205,DOWN,1752173406
16637,CADL,2024-03-28 16:05:00,1.53,1.58,523.21,523.07,30621,regular_market,0.050000000000000044,3.2679738562091534,-0.13999999999998636,-0.0267578983582092,3.2947317545673624,UP,1752173406
16279,INMB,2024-03-28 16:01:00,11.81,11.75,523.21,523.07,96495,regular_market,-0.0600000000000005,-0.508044030482646,-0.13999999999998636,-0.0267578983582092,-0.4812861321244368,DOWN,1752173406
15788,YTEN,2024-03-28 16:01:00,9.0,9.12,523.21,523.07,111936,regular_market,0.11999999999999922,1.3333333333333246,-0.13999999999998636,-0.0267578983582092,1.360091231691534,UP,1752173406
14538,DYAI,2024-03-28 16:00:00,1.64,1.67,523.21,523.07,29930,regular_market,0.030000000000000027,1.8292682926829285,-0.13999999999998636,-0.0267578983582092,1.8560261910411378,UP,1752173406
14539,DYAI,2024-03-28 08:30:00,1.63,1.64,523.17,523.21,29930,pre_market,0.010000000000000009,0.6134969325153381,0.04000000000007731,0.007645698338986813,0.6058512341763513,UP,1752173406
16456,RNAZ,2024-03-28 08:30:00,627.3036,627.3036,523.17,523.21,268,pre_market,0.0,0.0,0.04000000000007731,0.007645698338986813,-0.007645698338986813,UP,1752173406
15207,BMRA,2024-03-28 08:19:00,7.12,7.28,523.17,523.21,10497,pre_market,0.16000000000000014,2.247191011235957,0.04000000000007731,0.007645698338986813,2.2395453128969702,UP,1752173406
16638,CADL,2024-03-28 08:05:00,1.54,1.53,523.17,523.21,30621,pre_market,-0.010000000000000009,-0.6493506493506499,0.04000000000007731,0.007645698338986813,-0.6569963476896367,DOWN,1752173406
14855,IMNN,2024-03-28 08:00:00,1.4,1.52,523.17,523.21,1254118,pre_market,0.1200000000000001,8.57142857142858,0.04000000000007731,0.007645698338986813,8.563782873089593,UP,1752173406
15917,BCDA,2024-03-27 16:00:00,6.2625,6.2865,521.71,523.17,9526,regular_market,0.02400000000000002,0.3832335329341321,1.4599999999999227,0.2798489582334865,0.1033845747006456,UP,1752173406
15768,RVVTF,2024-03-27 09:08:00,0.02105,0.018,518.81,521.71,134005,pre_market,-0.0030500000000000006,-14.48931116389549,2.900000000000091,0.5589714924539024,-15.048282656349393,DOWN,1752173406
14540,DYAI,2024-03-27 08:30:00,1.58,1.6497,518.81,521.71,7612,pre_market,0.06969999999999987,4.411392405063283,2.900000000000091,0.5589714924539024,3.8524209126093805,UP,1752173406
16212,VXRT,2024-03-27 08:00:00,1.22,1.22,518.81,521.71,1635098,pre_market,0.0,0.0,2.900000000000091,0.5589714924539024,-0.5589714924539024,UP,1752173406
15349,IMRX,2024-03-27 08:00:00,2.39,2.42,518.81,521.71,705205,pre_market,0.029999999999999805,1.2552301255230043,2.900000000000091,0.5589714924539024,0.6962586330691019,UP,1752173406
15932,MNOV,2024-03-26 19:00:00,1.43,1.36,521.23,518.81,67515,regular_market,-0.06999999999999984,-4.895104895104884,-2.4200000000000728,-0.4642863994781714,-4.430818495626713,DOWN,1752173406
16296,HUMA,2024-03-26 16:05:00,3.2,3.07,521.23,518.81,1037115,regular_market,-0.13000000000000034,-4.062500000000011,-2.4200000000000728,-0.4642863994781714,-3.5982136005218393,DOWN,1752173406
15517,BCAB,2024-03-26 16:01:00,2.57,3.01,521.23,518.81,1883117,regular_market,0.43999999999999995,17.120622568093385,-2.4200000000000728,-0.4642863994781714,17.584908967571558,UP,1752173406
16533,ENTX,2024-03-26 08:30:00,1.56,1.75,519.77,521.23,211325,pre_market,0.18999999999999995,12.179487179487175,1.4600000000000364,0.2808934721126722,11.898593707374504,UP,1752173406
14541,DYAI,2024-03-26 08:30:00,1.64,1.6479,519.77,521.23,12137,pre_market,0.007900000000000018,0.4817073170731718,1.4600000000000364,0.2808934721126722,0.20081384496049964,UP,1752173406
15789,YTEN,2024-03-26 08:29:00,8.64,8.3904,519.77,521.23,58863,pre_market,-0.24960000000000093,-2.8888888888888995,1.4600000000000364,0.2808934721126722,-3.169782361001572,DOWN,1752173406
15589,NSPR,2024-03-26 07:00:00,2.31,2.36,519.77,521.23,30902,pre_market,0.04999999999999982,2.164502164502157,1.4600000000000364,0.2808934721126722,1.8836086923894848,UP,1752173406
15850,NKGN,2024-03-25 16:05:00,2.44,2.16,519.8,519.77,1517823,regular_market,-0.2799999999999998,-11.475409836065566,-0.029999999999972715,-0.005771450557901639,-11.469638385507665,DOWN,1752173406
15364,OPGN,2024-03-25 16:05:00,5.0,4.75,519.8,519.77,627252,regular_market,-0.25,-5.0,-0.029999999999972715,-0.005771450557901639,-4.994228549442099,DOWN,1752173406
14856,IMNN,2024-03-25 08:30:00,0.88,0.853,521.21,519.8,41036,pre_market,-0.027000000000000024,-3.068181818181821,-1.4100000000000819,-0.27052435678518866,-2.7976574613966325,DOWN,1752173406
16034,BTAI,2024-03-25 07:00:00,44.96,41.6,521.21,519.8,75354,pre_market,-3.3599999999999994,-7.473309608540923,-1.4100000000000819,-0.27052435678518866,-7.202785251755734,DOWN,1752173406
16319,IOVA,2024-03-22 17:30:00,15.234,15.02,522.11,521.21,3694385,regular_market,-0.2140000000000004,-1.404752527241699,-0.8999999999999773,-0.17237746834957715,-1.2323750588921218,DOWN,1752173406
16694,CKPT,2024-03-22 08:30:00,1.9,1.89,522.2,522.11,493864,pre_market,-0.010000000000000009,-0.5263157894736847,-0.09000000000003183,-0.017234775947918772,-0.509081013525766,DOWN,1752173406
16297,HUMA,2024-03-22 07:00:00,3.6,3.63,522.2,522.11,1215720,pre_market,0.029999999999999805,0.8333333333333279,-0.09000000000003183,-0.017234775947918772,0.8505681092812467,UP,1752173406
14857,IMNN,2024-03-21 17:00:00,0.819,0.8301,523.39,522.2,12361,regular_market,0.011099999999999999,1.3553113553113552,-1.1899999999999409,-0.22736391600908326,1.5826752713204384,UP,1752173406
14562,JSPR,2024-03-21 16:30:00,27.8,29.67,523.39,522.2,129863,regular_market,1.870000000000001,6.726618705035975,-1.1899999999999409,-0.22736391600908326,6.953982621045058,UP,1752173406
14831,SPRY,2024-03-21 16:05:00,8.85,9.0,523.39,522.2,731705,regular_market,0.15000000000000036,1.6949152542372923,-1.1899999999999409,-0.22736391600908326,1.9222791702463755,UP,1752173406
14496,KA,2024-03-21 16:02:00,0.5777,0.5921,523.39,522.2,252237,regular_market,0.014399999999999968,2.492643240436207,-1.1899999999999409,-0.22736391600908326,2.7200071564452903,UP,1752173406
14542,DYAI,2024-03-21 08:30:00,1.67,1.68,520.48,523.39,21791,pre_market,0.010000000000000009,0.5988023952095813,2.909999999999968,0.5590992929603381,0.03970310224924323,UP,1752173406
15977,CAPR,2024-03-21 08:30:00,6.85,6.92,520.48,523.39,415905,pre_market,0.07000000000000028,1.0218978102189822,2.909999999999968,0.5590992929603381,0.46279851725864407,UP,1752173406
15790,YTEN,2024-03-21 08:29:00,5.832,16.2696,520.48,523.39,4866313,pre_market,10.4376,178.97119341563786,2.909999999999968,0.5590992929603381,178.41209412267753,UP,1752173406
15230,KRON,2024-03-21 07:05:00,1.21,1.22,520.48,523.39,212549,pre_market,0.010000000000000009,0.8264462809917362,2.909999999999968,0.5590992929603381,0.2673469880313981,UP,1752173406
14641,MDWD,2024-03-21 07:00:00,15.62,15.5,520.48,523.39,115965,pre_market,-0.11999999999999922,-0.7682458386683689,2.909999999999968,0.5590992929603381,-1.327345131628707,DOWN,1752173406
15169,MLYS,2024-03-21 07:00:00,13.39,13.35,520.48,523.39,422323,pre_market,-0.040000000000000924,-0.2987303958177813,2.909999999999968,0.5590992929603381,-0.8578296887781194,DOWN,1752173406
16721,XFOR,2024-03-21 06:01:00,30.6,30.9,520.48,523.39,442014,pre_market,0.29999999999999716,0.9803921568627357,2.909999999999968,0.5590992929603381,0.4212928639023976,UP,1752173406
16551,BNOX,2024-03-21 06:00:00,1.0414,1.07,520.48,523.39,2065379,pre_market,0.02859999999999996,2.7463030535817126,2.909999999999968,0.5590992929603381,2.1872037606213746,UP,1752173406
15933,MNOV,2024-03-20 19:00:00,1.33,1.38,515.77,520.48,34213,regular_market,0.04999999999999982,3.759398496240588,4.710000000000036,0.9131977431801066,2.8462007530604816,UP,1752173406
16230,IMMX,2024-03-20 09:46:00,2.76,2.68,515.71,515.77,130882,pre_market,-0.07999999999999963,-2.898550724637668,0.05999999999994543,0.011634445715604784,-2.9101851703532726,DOWN,1752173406
16534,ENTX,2024-03-20 08:00:00,1.4102,1.42,515.71,515.77,1441247,pre_market,0.009800000000000031,0.6949368883846285,0.05999999999994543,0.011634445715604784,0.6833024426690237,UP,1752173406
