news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
15579,PEPG,2023-05-30 16:05:00,15.44,15.78,422.03,420.18,43649,regular_market,0.33999999999999986,2.2020725388601026,-1.849999999999966,-0.43835746273960763,2.64043000159971,UP,1752171423
16389,RAIN,2023-05-30 08:30:00,1.1,1.12,420.02,422.03,5028738,pre_market,0.020000000000000018,1.8181818181818195,2.009999999999991,0.47854864054092444,1.339633177640895,UP,1752171423
16681,RAPT,2023-05-25 17:00:00,167.68,160.4,414.74,414.65,26004,regular_market,-7.280000000000001,-4.341603053435115,-0.09000000000003183,-0.0217003423831875,-4.3199027110519275,DOWN,1752171423
14627,ELOX,2023-05-24 08:00:00,8.59,8.29,414.09,412.42,117992,pre_market,-0.3000000000000007,-3.492433061699659,-1.669999999999959,-0.4032939699099131,-3.089139091789746,DOWN,1752171423
16661,CELU,2023-05-23 08:10:00,6.751,7.0,418.79,417.08,171930,pre_market,0.24899999999999967,3.688342467782545,-1.7100000000000364,-0.4083192053296488,4.096661673112194,UP,1752171423
16612,NEXI,2023-05-22 16:01:00,10.0825,11.85,418.64,418.79,96191,regular_market,1.7675,17.530374411108358,0.1500000000000341,0.035830307662916616,17.494544103445442,UP,1752171423
16662,CELU,2023-05-19 16:21:00,6.1,6.498,420.17,418.62,232839,regular_market,0.3980000000000006,6.524590163934437,-1.5500000000000114,-0.3688983030678086,6.893488467002245,UP,1752171423
14953,VIR,2023-05-17 16:05:00,24.87,25.01,412.35,415.23,765961,regular_market,0.14000000000000057,0.562927221552073,2.8799999999999955,0.6984357948344841,-0.13550857328241117,UP,1752171423
14628,ELOX,2023-05-15 16:30:00,3.54,10.9,412.22,413.01,10886255,regular_market,7.36,207.909604519774,0.7899999999999636,0.19164523797971073,207.7179592817943,UP,1752171423
15375,OPGN,2023-05-15 16:15:00,7.7,7.0,412.22,413.01,7594,regular_market,-0.7000000000000002,-9.090909090909092,0.7899999999999636,0.19164523797971073,-9.282554328888802,DOWN,1752171423
15404,VBLT,2023-05-15 16:01:00,6.335,7.0,412.22,413.01,21017,regular_market,0.665,10.497237569060774,0.7899999999999636,0.19164523797971073,10.305592331081064,UP,1752171423
16613,NEXI,2023-05-15 16:01:00,7.0,7.0025,412.22,413.01,4744,regular_market,0.002500000000000391,0.0357142857142913,0.7899999999999636,0.19164523797971073,-0.15593095226541942,UP,1752171423
14954,VIR,2023-05-15 08:00:00,24.69,24.74,411.59,412.22,1254911,pre_market,0.04999999999999716,0.20251113811258467,0.6300000000000523,0.1530649432687996,0.04944619484378507,UP,1752171423
16412,CFRX,2023-05-15 08:00:00,1.5,1.69,411.59,412.22,488911,pre_market,0.18999999999999995,12.666666666666663,0.6300000000000523,0.1530649432687996,12.513601723397862,UP,1752171423
16179,HARP,2023-05-11 16:30:00,8.3,8.202,411.95,412.13,29902,regular_market,-0.09800000000000075,-1.180722891566274,0.18000000000000682,0.04369462313387713,-1.224417514700151,DOWN,1752171423
14955,VIR,2023-05-11 08:30:00,24.44,24.26,412.85,411.95,861232,pre_market,-0.17999999999999972,-0.7364975450081821,-0.9000000000000341,-0.21799685115660267,-0.5185006938515795,DOWN,1752171423
16682,RAPT,2023-05-11 08:00:00,157.28,156.0,412.85,411.95,45921,pre_market,-1.2800000000000011,-0.8138351983723303,-0.9000000000000341,-0.21799685115660267,-0.5958383472157276,DOWN,1752171423
16663,CELU,2023-05-10 09:00:00,4.234,4.447,410.93,413.88,47550,pre_market,0.21300000000000008,5.030703826169109,2.9499999999999886,0.7178838244956534,4.3128200016734555,UP,1752171423
15376,OPGN,2023-05-08 07:30:00,7.635,7.9,412.63,412.97,10582,pre_market,0.26500000000000057,3.4708578912901187,0.34000000000003183,0.08239827448320089,3.3884596168069177,UP,1752171423
15377,OPGN,2023-05-04 16:30:00,7.4,7.35,406.93,405.13,9237,regular_market,-0.05000000000000071,-0.6756756756756852,-1.8000000000000114,-0.442336519794562,-0.2333391558811232,DOWN,1752171423
14956,VIR,2023-05-04 16:05:00,25.26,25.5,406.93,405.13,738190,regular_market,0.23999999999999844,0.9501187648455995,-1.8000000000000114,-0.442336519794562,1.3924552846401617,UP,1752171423
15456,ADAG,2023-05-04 09:00:00,1.3,1.3,408.02,406.93,5549,pre_market,0.0,0.0,-1.089999999999975,-0.26714376746237317,0.26714376746237317,UP,1752171423
14957,VIR,2023-05-03 16:05:00,24.73,25.39,411.36,408.02,1164448,regular_market,0.6600000000000001,2.6688232915487267,-3.340000000000032,-0.8119408790354025,3.4807641705841292,UP,1752171423
16683,RAPT,2023-05-03 08:00:00,140.56,143.04,410.84,411.36,37296,pre_market,2.4799999999999898,1.764371087080243,0.5200000000000387,0.12656995424010287,1.63780113284014,UP,1752171423
14958,VIR,2023-05-02 09:00:00,25.16,25.01,415.51,414.77,868678,pre_market,-0.14999999999999858,-0.5961844197138257,-0.7400000000000091,-0.17809439002671634,-0.4180900296871094,DOWN,1752171423
14629,ELOX,2023-05-02 08:00:00,6.96,6.87,415.51,414.77,33206,pre_market,-0.08999999999999986,-1.2931034482758599,-0.7400000000000091,-0.17809439002671634,-1.1150090582491434,DOWN,1752171423
15378,OPGN,2023-05-01 21:00:00,7.784,7.135,415.51,414.77,55288,after_market,-0.649,-8.337615621788284,-0.7400000000000091,-0.17809439002671634,-8.159521231761568,DOWN,1752171423
