news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
14483,FBIO,2023-12-29 08:20:00,3.89,3.24,476.69,476.49,2184451,pre_market,-0.6499999999999999,-16.70951156812339,-0.19999999999998863,-0.04195598816840895,-16.667555579954982,DOWN,1752171979
15852,NKGN,2023-12-28 16:05:00,3.05,3.07,476.88,476.69,244307,regular_market,0.020000000000000018,0.6557377049180334,-0.18999999999999773,-0.039842308337526784,0.6955800132555602,UP,1752171979
14646,MDWD,2023-12-28 07:00:00,10.29,10.48,476.51,476.88,61564,pre_market,0.19000000000000128,1.846452866861043,0.37000000000000455,0.07764789826026831,1.7688049686007745,UP,1752171979
15853,NKGN,2023-12-27 08:00:00,2.82,3.25,475.65,475.44,2311013,pre_market,0.43000000000000016,15.248226950354615,-0.20999999999997954,-0.04415011037527164,15.292377060729887,UP,1752171979
15018,ONCT,2023-12-26 09:00:00,11.96,10.0,473.65,474.07,50131,pre_market,-1.9600000000000009,-16.38795986622074,0.4200000000000159,0.08867307083289684,-16.476632937053637,DOWN,1752171979
16539,ENTX,2023-12-26 08:00:00,0.65,0.67,473.65,474.07,96800,pre_market,0.020000000000000018,3.0769230769230793,0.4200000000000159,0.08867307083289684,2.9882500060901824,UP,1752171979
16160,HARP,2023-12-26 07:30:00,12.0,12.32,473.65,474.07,113107,pre_market,0.3200000000000003,2.6666666666666687,0.4200000000000159,0.08867307083289684,2.577993595833772,UP,1752171979
15834,ELTX,2023-12-22 09:00:00,5.8,5.75,472.7,473.86,52456,pre_market,-0.04999999999999982,-0.8620689655172384,1.160000000000025,0.24539877300614027,-1.1074677385233787,DOWN,1752171979
15936,MNOV,2023-12-21 18:00:00,1.51,1.48,471.33,472.7,56428,regular_market,-0.030000000000000027,-1.986754966887419,1.3700000000000045,0.2906668363991268,-2.2774218032865456,DOWN,1752171979
15174,MLYS,2023-12-21 16:05:00,7.77,7.47,471.33,472.7,101128,regular_market,-0.2999999999999998,-3.8610038610038586,1.3700000000000045,0.2906668363991268,-4.151670697402985,DOWN,1752171979
14647,MDWD,2023-12-21 08:00:00,10.42,10.35,468.26,471.33,22778,pre_market,-0.07000000000000028,-0.6717850287907897,3.069999999999993,0.6556186733865788,-1.3274037021773686,DOWN,1752171979
15777,RVVTF,2023-12-20 12:54:00,0.023,0.0196,474.84,473.96,169387,pre_market,-0.0034000000000000002,-14.782608695652174,-0.8799999999999955,-0.1853255833543921,-14.59728311229778,DOWN,1752171979
15676,AKYA,2023-12-20 08:05:00,4.69,4.67,474.84,473.96,219831,pre_market,-0.020000000000000462,-0.42643923240939147,-0.8799999999999955,-0.1853255833543921,-0.24111364905499938,DOWN,1752171979
15595,NSPR,2023-12-20 07:00:00,2.18,2.22,474.84,473.96,33370,pre_market,0.040000000000000036,1.8348623853211024,-0.8799999999999955,-0.1853255833543921,2.0201879686754944,UP,1752171979
16161,HARP,2023-12-19 07:30:00,10.48,10.55,471.97,472.53,345015,pre_market,0.07000000000000028,0.6679389312977126,0.5599999999999454,0.11865160921243838,0.5492873220852743,UP,1752171979
16098,CNTG,2023-12-19 06:30:00,1.16,1.14,471.97,472.53,2883,pre_market,-0.020000000000000018,-1.7241379310344844,0.5599999999999454,0.11865160921243838,-1.8427895402469228,DOWN,1752171979
15235,KRON,2023-12-18 16:06:00,1.46,1.46,470.98,471.97,192442,regular_market,0.0,0.0,0.9900000000000091,0.21020000849293155,-0.21020000849293155,UP,1752171979
16239,IMMX,2023-12-18 09:39:00,7.27,7.39,469.33,470.98,893259,pre_market,0.1200000000000001,1.650618982118296,1.650000000000034,0.3515649969104967,1.2990539852077991,UP,1752171979
15537,WINT,2023-12-18 08:00:00,657.0,675.09,469.33,470.98,89,pre_market,18.090000000000032,2.7534246575342514,1.650000000000034,0.3515649969104967,2.4018596606237548,UP,1752171979
15569,PEPG,2023-12-18 08:00:00,6.63,6.62,469.33,470.98,96090,pre_market,-0.009999999999999787,-0.15082956259426528,1.650000000000034,0.3515649969104967,-0.502394559504762,DOWN,1752171979
15211,BMRA,2023-12-18 07:47:00,7.92,12.08,469.33,470.98,8399516,pre_market,4.16,52.52525252525253,1.650000000000034,0.3515649969104967,52.173687528342036,UP,1752171979
16698,CKPT,2023-12-18 07:00:00,3.32,1.54,469.33,470.98,7885664,pre_market,-1.7799999999999998,-53.6144578313253,1.650000000000034,0.3515649969104967,-53.9660228282358,DOWN,1752171979
15778,RVVTF,2023-12-18 07:00:00,0.0249,0.025,469.33,470.98,254413,pre_market,0.00010000000000000286,0.40160642570282273,1.650000000000034,0.3515649969104967,0.05004142879232604,UP,1752171979
16058,AKRO,2023-12-18 07:00:00,22.91,22.71,469.33,470.98,1161595,pre_market,-0.1999999999999993,-0.8729812309035325,1.650000000000034,0.3515649969104967,-1.224546227814029,DOWN,1752171979
16193,MDXH,2023-12-18 01:00:00,3.24,3.21,471.97,472.53,67590,after_market,-0.03000000000000025,-0.9259259259259335,0.5599999999999454,0.11865160921243838,-1.044577535138372,DOWN,1752171979
16194,MDXH,2023-12-18 01:00:00,3.24,3.21,471.97,472.53,67590,after_market,-0.03000000000000025,-0.9259259259259335,0.5599999999999454,0.11865160921243838,-1.044577535138372,DOWN,1752171979
15817,RZLT,2023-12-14 08:00:00,0.9103,0.94,470.5,472.5,90108,pre_market,0.02969999999999995,3.262660661320438,2.0,0.4250797024442083,2.8375809588762295,UP,1752171979
16384,RAIN,2023-12-13 18:05:00,1.1,1.18,464.49,470.5,167297,regular_market,0.07999999999999985,7.272727272727258,6.009999999999991,1.2938922258821484,5.97883504684511,UP,1752171979
15656,CERT,2023-12-13 16:30:00,16.25,16.48,464.49,470.5,380171,regular_market,0.23000000000000043,1.415384615384618,6.009999999999991,1.2938922258821484,0.12149238950246954,UP,1752171979
16381,EDIT,2023-12-13 09:00:00,9.84,10.38,464.1,464.49,4040540,pre_market,0.5400000000000009,5.48780487804879,0.38999999999998636,0.0840336134453752,5.403771264603415,UP,1752171979
