news_id,ticker,published_date,begin_price,end_price,index_begin_price,index_end_price,volume,market,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,runid
33413,NOTV,2024-12-30 16:05:00,4.75,4.22,587.89,588.22,925907,regular_market,-0.5300000000000002,-11.157894736842112,0.3300000000000409,0.05613295004168143,-11.214027686883792,DOWN,1752175247
33288,SCLX,2024-12-30 09:00:00,13.65,14.0,595.01,587.89,64707,pre_market,0.34999999999999964,2.5641025641025617,-7.1200000000000045,-1.196618544226148,3.7607211083287098,UP,1752175247
33291,RENB,2024-12-30 09:00:00,0.9171,0.8863,595.01,587.89,715774,pre_market,-0.03080000000000005,-3.358412386871666,-7.1200000000000045,-1.196618544226148,-2.161793842645518,DOWN,1752175247
33290,BIOR,2024-12-30 08:00:00,0.4401,0.3801,595.01,587.89,337970,pre_market,-0.06,-13.633265167007497,-7.1200000000000045,-1.196618544226148,-12.43664662278135,DOWN,1752175247
33289,EVAX,2024-12-30 08:00:00,5.3,4.875,595.01,587.89,205453,pre_market,-0.4249999999999998,-8.0188679245283,-7.1200000000000045,-1.196618544226148,-6.822249380302152,DOWN,1752175247
32834,PYPD,2024-12-23 19:22:00,3.48,3.68,590.89,594.69,36488,regular_market,0.20000000000000018,5.747126436781615,3.800000000000068,0.6430977000795526,5.1040287367020625,UP,1752175247
32832,BNOX,2024-12-23 16:49:00,0.251,0.2531,590.89,594.69,7434476,regular_market,0.0020999999999999908,0.8366533864541796,3.800000000000068,0.6430977000795526,0.19355568637462706,UP,1752175247
32826,NOTV,2024-12-23 16:05:00,4.06,3.94,590.89,594.69,669636,regular_market,-0.11999999999999966,-2.955665024630534,3.800000000000068,0.6430977000795526,-3.5987627247100864,DOWN,1752175247
32615,RENB,2024-12-23 09:00:00,1.64,1.64,591.15,590.89,1277124,pre_market,0.0,0.0,-0.2599999999999909,-0.04398206884885239,0.04398206884885239,UP,1752175247
32614,MDAI,2024-12-23 08:00:00,1.89,2.02,591.15,590.89,1323039,pre_market,0.13000000000000012,6.878306878306885,-0.2599999999999909,-0.04398206884885239,6.922288947155738,UP,1752175247
32537,RAPT,2024-12-23 07:10:00,6.6032,12.16,591.15,590.89,17633174,pre_market,5.5568,84.15313787254665,-0.2599999999999909,-0.04398206884885239,84.1971199413955,UP,1752175247
32538,RAPT,2024-12-23 07:00:00,6.6032,12.16,591.15,590.89,17633174,pre_market,5.5568,84.15313787254665,-0.2599999999999909,-0.04398206884885239,84.1971199413955,UP,1752175247
32536,IMCR,2024-12-23 07:00:00,28.325,28.86,591.15,590.89,1179282,pre_market,0.5350000000000001,1.8887908208296562,-0.2599999999999909,-0.04398206884885239,1.9327728896785086,UP,1752175247
32488,ALVO,2024-12-23 04:00:00,12.52,12.42,594.69,596.06,24530,after_market,-0.09999999999999964,-0.7987220447284317,1.3699999999998909,0.23037212665420484,-1.0290941713826365,DOWN,1752175247
32487,ALVO,2024-12-23 04:00:00,12.52,12.42,594.69,596.06,24530,after_market,-0.09999999999999964,-0.7987220447284317,1.3699999999998909,0.23037212665420484,-1.0290941713826365,DOWN,1752175247
32486,ALVO,2024-12-23 04:00:00,12.52,12.42,594.69,596.06,24530,after_market,-0.09999999999999964,-0.7987220447284317,1.3699999999998909,0.23037212665420484,-1.0290941713826365,DOWN,1752175247
32183,IOVA,2024-12-20 17:00:00,7.17,7.38,581.77,591.15,11178037,regular_market,0.20999999999999996,2.928870292887029,9.379999999999995,1.6123210203344958,1.3165492725525334,UP,1752175247
32163,RENB,2024-12-20 15:40:00,1.63,1.64,581.77,591.15,8131209,regular_market,0.010000000000000009,0.6134969325153381,9.379999999999995,1.6123210203344958,-0.9988240878191577,UP,1752175247
32164,RENB,2024-12-20 09:00:00,1.545,1.63,586.1,581.77,8131209,pre_market,0.08499999999999996,5.501618122977344,-4.330000000000041,-0.7387817778536155,6.24039990083096,UP,1752175247
32142,BCAB,2024-12-20 09:00:00,1.19,1.08,586.1,581.77,6247526,pre_market,-0.10999999999999988,-9.243697478991585,-4.330000000000041,-0.7387817778536155,-8.50491570113797,DOWN,1752175247
32182,HUMA,2024-12-19 22:47:00,3.46,5.78,586.1,581.77,75491166,after_market,2.3200000000000003,67.0520231213873,-4.330000000000041,-0.7387817778536155,67.79080489924091,UP,1752175247
32105,SPRY,2024-12-19 17:25:00,11.5,11.32,591.36,586.1,1268100,regular_market,-0.17999999999999972,-1.5652173913043455,-5.259999999999991,-0.8894751082251067,-0.6757422830792388,DOWN,1752175247
32177,IMMX,2024-12-19 09:35:00,2.1,2.1,586.28,591.36,451995,pre_market,0.0,0.0,5.080000000000041,0.8664801801187217,-0.8664801801187217,UP,1752175247
32110,IMNN,2024-12-19 08:05:00,0.8305,0.8379,586.28,591.36,3513547,pre_market,0.007399999999999962,0.891029500301019,5.080000000000041,0.8664801801187217,0.024549320182297274,UP,1752175247
32123,MYNZ,2024-12-19 08:01:00,3.78,4.53,586.28,591.36,375651,pre_market,0.7500000000000004,19.841269841269852,5.080000000000041,0.8664801801187217,18.97478966115113,UP,1752175247
32137,IMRX,2024-12-19 08:00:00,1.62,1.6,586.28,591.36,509934,pre_market,-0.020000000000000018,-1.234567901234569,5.080000000000041,0.8664801801187217,-2.101048081353291,DOWN,1752175247
32171,OCGN,2024-12-19 06:38:00,0.7545,0.7701,586.28,591.36,7204298,pre_market,0.015600000000000058,2.06759443339961,5.080000000000041,0.8664801801187217,1.2011142532808883,UP,1752175247
32161,VALN,2024-12-19 02:00:00,4.35,4.25,586.1,581.77,53700,after_market,-0.09999999999999964,-2.2988505747126355,-4.330000000000041,-0.7387817778536155,-1.56006879685902,DOWN,1752175247
32162,VALN,2024-12-19 02:00:00,4.35,4.25,586.1,581.77,53700,after_market,-0.09999999999999964,-2.2988505747126355,-4.330000000000041,-0.7387817778536155,-1.56006879685902,DOWN,1752175247
32129,LGVN,2024-12-18 09:10:00,1.78,1.78,604.29,603.98,502025,pre_market,0.0,0.0,-0.30999999999994543,-0.051299872577726835,0.051299872577726835,UP,1752175247
32101,TTOO,2024-12-18 09:00:00,0.3402,0.36,604.29,603.98,912176,pre_market,0.019799999999999984,5.820105820105816,-0.30999999999994543,-0.051299872577726835,5.871405692683543,UP,1752175247
32122,CHRS,2024-12-18 08:30:00,1.71,1.75,604.29,603.98,3159020,pre_market,0.040000000000000036,2.3391812865497097,-0.30999999999994543,-0.051299872577726835,2.3904811591274364,UP,1752175247
32106,SPRY,2024-12-18 08:00:00,11.76,11.83,604.29,603.98,1971378,pre_market,0.07000000000000028,0.5952380952380977,-0.30999999999994543,-0.051299872577726835,0.6465379678158245,UP,1752175247
32205,SEPN,2024-12-18 08:00:00,22.41,22.13,604.29,603.98,402246,pre_market,-0.28000000000000114,-1.2494422132976402,-0.30999999999994543,-0.051299872577726835,-1.1981423407199134,DOWN,1752175247
32189,NOTV,2024-12-18 08:00:00,5.55,4.78,604.29,603.98,5632569,pre_market,-0.7699999999999996,-13.873873873873865,-0.30999999999994543,-0.051299872577726835,-13.822574001296138,DOWN,1752175247
32206,MBX,2024-12-18 08:00:00,19.9,20.2,604.29,603.98,322471,pre_market,0.3000000000000007,1.507537688442215,-0.30999999999994543,-0.051299872577726835,1.5588375610199416,UP,1752175247
32088,ECOR,2024-12-17 16:05:00,14.24,13.93,604.19,604.29,56096,regular_market,-0.3100000000000005,-2.176966292134835,0.09999999999990905,0.01655108492360169,-2.193517377058437,DOWN,1752175247
32190,NOTV,2024-12-17 16:03:00,5.83,5.55,604.19,604.29,778188,regular_market,-0.28000000000000025,-4.802744425385939,0.09999999999990905,0.01655108492360169,-4.819295510309541,DOWN,1752175247
32102,TTOO,2024-12-17 09:00:00,0.361,0.3693,606.79,604.19,1162799,pre_market,0.00830000000000003,2.2991689750692603,-2.599999999999909,-0.42848431912192175,2.727653294191182,UP,1752175247
32138,IMRX,2024-12-17 08:00:00,1.73,1.88,606.79,604.19,945938,pre_market,0.1499999999999999,8.670520231213867,-2.599999999999909,-0.42848431912192175,9.099004550335788,UP,1752175247
32192,IMMP,2024-12-17 08:00:00,2.08,2.07,606.79,604.19,70220,pre_market,-0.010000000000000231,-0.4807692307692419,-2.599999999999909,-0.42848431912192175,-0.05228491164732013,DOWN,1752175247
32089,MDWD,2024-12-17 08:00:00,16.75,16.9,606.79,604.19,61446,pre_market,0.14999999999999858,0.8955223880596931,-2.599999999999909,-0.42848431912192175,1.3240067071816148,UP,1752175247
32119,EVAX,2024-12-17 08:00:00,5.25,5.5,606.79,604.19,30660,pre_market,0.25,4.761904761904762,-2.599999999999909,-0.42848431912192175,5.190389081026684,UP,1752175247
32130,TLSA,2024-12-17 07:00:00,0.9294,0.979,606.79,604.19,924728,pre_market,0.04959999999999998,5.336776414891325,-2.599999999999909,-0.42848431912192175,5.765260734013247,UP,1752175247
32115,IMCR,2024-12-17 07:00:00,29.33,28.86,606.79,604.19,456981,pre_market,-0.46999999999999886,-1.602454824411861,-2.599999999999909,-0.42848431912192175,-1.1739705052899394,DOWN,1752175247
32168,BCDA,2024-12-17 07:00:00,2.09,2.1,606.79,604.19,37185,pre_market,0.010000000000000231,0.4784688995215422,-2.599999999999909,-0.42848431912192175,0.9069532186434639,UP,1752175247
